resource_id;site_id;name;address;lat;lng;address_1;address_2;city;state;zip;deleted;Phone Number;Working Hours;PPO Insurances Accepted;HMO Insurances Accepted;Medicaid Accepted;Medicare Accepted?;Medicare Managed (Advantage) Plans;Self-pay accepted? Fees;Languages/interpreter services;Services;Transportation assistance;Patient Portal;Website where info found
10170;0;Golden Valley Health Centers;1717 Las Vegas St, Modesto, CA 95358;0E+00;0E+00;1717 Las Vegas St;;Modesto;CA;95358;0;(209) 576-4200;Mon 8:00 AM - 5:00 PM, Tue 8:00 AM - 5:00 PM, Wed 8:00 AM - 5:00 PM, Thu 8:00 AM - 5:00 PM, Fri 8:00 AM - 5:00 PM, Sat Closed, Sun Closed;;;*Medi-Cal;;;For patients without insurance, we offer a sliding fee scale based on income and family size to ensure that quality compassionate health care is readily accessible to everyone.;;Family Practice, Pediatrics, Women's Health, Dental;;Https://www.gvhc.org/mychart/;https://www.gvhc.org/locations/modesto/modesto-hanshaw-school/
10171;0;Golden Valley Health Centers;1524 Mchenry Ave, Modesto, CA 95350;0E+00;0E+00;1524 Mchenry Ave;;Modesto;CA;95350;0;(866) 682-4842;Mon 8:00 AM - 5:00 PM, Tue 8:00 AM - 5:00 PM, Wed 8:00 AM - 5:00 PM, Thu 8:00 AM - 5:00 PM, Fri 8:00 AM - 5:00 PM, Sat Closed, Sun Closed;;;*Medi-Cal;;;For patients without insurance, we offer a sliding fee scale based on income and family size to ensure that quality compassionate health care is readily accessible to everyone.;;Pediatrics, Optometry;;Https://www.gvhc.org/mychart/;https://www.gvhc.org/locations/modesto/modesto-mchenry/
10172;0;Golden Valley Health Centers;209 Kerr Ave, Modesto, CA 95354;0E+00;0E+00;209 Kerr Ave;;Modesto;CA;95354;0;(209) 492-7140;Mon Closed, Tue Closed, Wed Closed, Thu 8:00 AM - 5:00 PM, Fri Closed, Sat Closed, Sun Closed;;;*Medi-Cal;;;For patients without insurance, we offer a sliding fee scale based on income and family size to ensure that quality compassionate health care is readily accessible to everyone.;;;;Https://www.gvhc.org/mychart/;https://www.gvhc.org/locations/modesto/modesto-mission/
10173;0;Golden Valley Health Centers;1121 Hammond St, Modesto, CA 95351;0E+00;0E+00;1121 Hammond St;;Modesto;CA;95351;0;(866) 682-4842;Mon 8:00 AM - 5:00 PM, Tue 8:00 AM - 5:00 PM, Wed 8:00 AM - 5:00 PM, Thu 8:00 AM - 5:00 PM, Fri 8:00 AM - 5:00 PM, Sat Closed, Sun Closed;;;*Medi-Cal;;;For patients without insurance, we offer a sliding fee scale based on income and family size to ensure that quality compassionate health care is readily accessible to everyone.;;Family Practice, Behavioral Health, Dental Care (Temporary Closed), Women's Health;;Https://www.gvhc.org/mychart/;https://www.gvhc.org/locations/modesto/modesto-robertson-road/
10174;0;Golden Valley Health Centers;2101 Tenaya Dr, Modesto, CA 95354;0E+00;0E+00;2101 Tenaya Dr;;Modesto;CA;95354;0;(209) 576-6766;Mon 8:00 AM - 5:30 PM, Tue 8:00 AM - 5:30 PM, Wed 8:00 AM - 5:30 PM, Thu 8:00 AM - 5:30 PM, Fri 8:00 AM - 5:30 PM, Sat 8:00 AM - 5:30 PM, Sun Closed;;;*Medi-Cal;;;For patients without insurance, we offer a sliding fee scale based on income and family size to ensure that quality compassionate health care is readily accessible to everyone.;;Family Practice, Pediatrics, Behavioral Health, Psychiatry;;Https://www.gvhc.org/mychart/;https://www.gvhc.org/locations/modesto/modesto-tenaya/
10175;0;Golden Valley Health Centers;1801 Tully Rd, Ste F, Modesto, CA 95350;0E+00;0E+00;1801 Tully Rd;Ste F;Modesto;CA;95350;0;(209) 526-5770;Mon 8:00 AM - 5:00 PM, Tue 8:00 AM - 5:00 PM, Wed 8:00 AM - 5:00 PM, Thu 8:00 AM - 5:00 PM, Fri 8:00 AM - 5:00 PM, Sat Closed, Sun Closed;;;*Medi-Cal;;;For patients without insurance, we offer a sliding fee scale based on income and family size to ensure that quality compassionate health care is readily accessible to everyone.;;Family Practice, Women's Health, Pediatrics, Cardiology, Behavioral Health;;Https://www.gvhc.org/mychart/;https://www.gvhc.org/locations/modesto/modesto-tully/
10177;0;Modesto Pregnancy Center;2801 Coffee Rd, Ste A5, Modesto, CA 95355;0E+00;0E+00;2801 Coffee Rd;Ste A5;Modesto;CA;95355;0;(209) 526-1734;Mon 9:00 AM - 5:00 PM, Tue 9:00 AM - 5:00 PM, Wed 9:00 AM - 5:00 PM, Thu 9:00 AM - 5:00 PM, Fri 9:00 AM - 2:00 PM, Sat Closed, Sun Closed;;;;;;;;Pregnancy Tests, Free STI Testing, Free First Trimester Ultrasounds (To Any Woman With Proof of Pregnancy), Free Prenatal and Parenting Classes (English and Spanish), Post-Abortion Healing;;;https://www.modestopc.org
10178;0;Family and Pediatric Health Center;830 Scenic Dr, Ste A, Modesto, CA 95350;0E+00;0E+00;830 Scenic Dr;Ste A;Modesto;CA;95350;0;(209) 558-8400;;;;Medi-Cal;;;;;Family Practice and Pediatrics, to Women's Services, Well Child Care, Pregnancy Care, Gynecology, and Family Planning.;;;http://www.schsa.org/clinics/
10179;0;McHenry Medical Office;1209 Woodrow Ave, Ste B10, Modesto, CA 95350;0E+00;0E+00;1209 Woodrow Ave;Ste B10;Modesto;CA;95350;0;(209) 558-5312;;;;Medi-Cal;;;;;Family Practice and Pediatrics, to Women's Services, Well Child Care, Pregnancy Care, Gynecology, Family Planning, a Southeast Asian Clinic and the SHADE Teen Clinic. This Office Is the Site of Our High Risk Obstetrical Clinic.;;;http://www.schsa.org/clinics/
10180;0;Paradise Medical Office - Urgent Care Valley Family Medicine Residency of Modesto;401 Paradise Rd, Modesto, CA 95351;0E+00;0E+00;401 Paradise Rd;;Modesto;CA;95351;0;(209) 558-4000;;;;Medi-Cal;;;;;Pediatric Services: Medical Care of Infants, Children, and Adolescents. Women's Health Services: Gynecology, Pregnancy Care, Family Planning;;;http://www.hsahealth.org/clinics/
10181;0;First Choice Health Servies;2801 Coffee Rd, Ste A5, Modesto, CA 95355;0E+00;0E+00;2801 Coffee Rd;Ste A5;Modesto;CA;95355;0;(209) 353-3247;Mon 9:00 AM - 5:00 PM, Tue 9:00 AM - 5:00 PM, Wed 9:00 AM - 5:00 PM, Thu 9:00 AM - 5:00 PM, Fri 9:00 AM - 2:00 PM, Sat Closed, Sun Closed;;;;;;;;Pregnancy Testing, Pregnancy Ultrasounds, STD & STI Testing;;;https://visitfirstchoice.com
10182;0;St. Luke's Family Practice;1700 Mchenry Village Way, Ste 2, Modesto, CA 95350;0E+00;0E+00;1700 Mchenry Village Way;Ste 2;Modesto;CA;95350;0;(209) 549-1057;;;;;;;;;;;;https://www.stlukesfp.org/uninsured-care-how-to-receive-free-doctor-visits-2/
10184;0;Golden Valley Health Centers;302 Northgate Dr, Manteca, CA 95336;0E+00;0E+00;302 Northgate Dr;;Manteca;CA;95336;0;(866) 682-4842;Mon 8:00 AM - 5:00 PM, Tue 8:00 AM - 5:00 PM, Wed 8:00 AM - 5:00 PM, Thu 8:00 AM - 5:00 PM, Fri 8:00 AM - 5:00 PM, Sat Closed, Sun Closed;;;*Medi-Cal;;;For patients without insurance, we offer a sliding fee scale based on income and family size to ensure that quality compassionate health care is readily accessible to everyone.;;Family Practice, Chiropractic Services, Psychiatry, Pediatrics, Optometry, Internal Medicine, Podiatry, Dental;;Https://www.gvhc.org/mychart/;https://www.gvhc.org/locations/manteca/manteca-302-northgate/
10185;0;Pathway Healthcare;190 S Oak St, Bldg 3, Ste 5, Oakdale, CA 95361;0E+00;0E+00;190 S Oak St;Bldg 3, Ste 5;Oakdale;CA;95361;0;(209) 848-4597;Mon 8:00 AM - 5:00 PM, Tue 8:00 AM - 5:00 PM, Wed 8:00 AM - 5:00 PM, Thu 8:00 AM - 5:00 PM, Fri 8:00 AM - 5:00 PM, Sat Closed, Sun Closed;;;;;;;;HIV Testing, STI/STD Testing, Treatment, and Vaccines, Birth Control Offered, Men's Wellness Services, ADA Compliant / Accessible, Women's Wellness Services, Pregnancy Testing and Services;;;
10186;0;Riverbank Community Health Center;3303 Stanislaus St, Riverbank, CA 95367;0E+00;0E+00;3303 Stanislaus St;;Riverbank;CA;95367;0;(209) 869-8102;;;;;;;;;;;;https://clinics.cmac.ws/oak-valley-hospital-riverbank-community-health-center/8296/
10187;0;Community Medical Center;200 Cottage Ave, Manteca, CA 95336;0E+00;0E+00;200 Cottage Ave;;Manteca;CA;95336;0;(209) 624-5800;Mon 7:30 AM - 8:00 PM, Tue 7:30 AM - 8:00 PM, Wed 7:30 AM - 8:00 PM, Thu 7:30 AM - 8:00 PM, Fri 7:30 AM - 5:00 PM, Sat 8:00 AM - 4:30 PM, Sun Closed;;;;;;;;Medical Care, Health Education & Community Outreach, Behavioral Health, Women, Infant and Children Program (WIC), HIV Early Intervention Program, 'Care Link' Healthcare for the Homeless, Comprehensive Perinatal Services Program (Sweet Success), Presumptive Eligibility, Dental Care;;;http://www.communitymedicalcenters.org/About-Us
10188;0;The Pregnancy Help Center of Manteca;401 N Main St, Manteca, CA 95336;0E+00;0E+00;401 N Main St;;Manteca;CA;95336;0;(209) 239-9899;Mon 10:00 AM - 4:00 PM, Tue 1:00 PM - 4:00 PM, Wed 10:00 AM - 4:00 PM, Thu 1:00 PM - 6:30 PM, Fri Closed, Sat Closed, Sun Closed;;;;;;;;Pregnancy Tests, One-on-One Counseling, Information on All Your Choices, Pre-Natal Classes, Parenting Classes, Life Skill Classes;;;https://omgpregnant.org/our-services/
10189;0;Sutter Gould Medical Foundation - Modesto Main Clinic;600 Coffee Rd, Floor 3, Modesto, CA 95355;0E+00;0E+00;600 Coffee Rd;Floor 3;Modesto;CA;95355;0;(209) 550-4726;Mon 7:00 AM - 5:00 PM, Tue 7:00 AM - 5:00 PM, Wed 7:00 AM - 5:00 PM, Thu Closed, Fri 7:00 AM - 5:00 PM, Sat Closed, Sun Closed;"Aetna Health Fund PPO; Aetna Meritain Health PPO; Aetna Open Choice PPO; Alignment PPO; Anthem Blue Cross of California PPO; Blue Shield of California PPO; Cigna PPO; Cigna Global Health Advantage PPO; Cigna Network Open Access PPO; Cigna Open Access Plus PPO; Health Net PPO; Multiplan PPO; Pacific Health Alliance PPO; PHCS PPO; Sutter Health Aetna PPO; United Healthcare PPO";"Aeta Health Fund HMO; Aetna HMO; Aetna HMO Deductible Plans; Anthem Blue Cross Of California Advantage HMO; Anthem Blue Cross HMO, Blue Shield of California Blue Shield Access HMO; Cigna HMO; Network Open Access HMO; Health Net HMO; Sutter Health Plus HMO; United Healthcare HMO; Valley Health Plan HMO";;;"Alignment Health Plan My Choice Medicare Advantage PPO; Anthem Blue Cross of California Anthem Medicare Preferred PPO Medicare; Blue Shield of California Blue Shield Medicare (PPO) Employer Group Medicare Advantage; Health Net Medicare; Humana Medicare Gold Plus HMO; Magellan Health Services Medicare Advantage; United Healthcare AARP Medicare Complete Assure Plan; AARP Medicare Complete Secure Horizon HMO";;;;;;https://www.dmc-modesto.com/find-a-doctor#term=general%20surgery
10190;0;Sutter Health - Briggsmore Specialty Center;1409 Briggsmore Ave, Modesto, CA 95355;0E+00;0E+00;1409 Briggsmore Ave;;Modesto;CA;95355;0;(209) 550-4788;;"Aetna Health Fund PPO; Aetna Meritain Health PPO; Aetna Open Choice PPO; Alignment PPO; Anthem Blue Cross of California PPO; Blue Shield of California PPO; Cigna PPO; Cigna Global Health Advantage PPO; Cigna Network Open Access PPO; Cigna Open Access Plus PPO; Health Net PPO; Multiplan PPO; Pacific Health ALliance PPO; PHCS PPO; Sutter Health Aetna PPO; United Healthcare PPO";"Aetna Health Fund HMO; Aetna HMO; Aetna HMO Deductible Plans; Anthem Blue Cross of California Advantage HMO; Anthem Blue Cross HMO, Anthem Blue Cross Small Group HMO; Blue Shield of California Blue Shield Access HMO Plan; Cigna HMO; Cigna Network HMO; Cigna Network Open Acess HMO; Health Net HMO; Humana Medicare Gold Plus HMO; Sutter Health Plus HMO; United Healthcare HMO; Valley Health Plan HMO";;;"Alignment Health Plan My Choice Medicare Advantage PPO; Anthem Blue Cross of California Anthem Medicare Preferred PPO Medicare; Blue Shield of California Blue Shield Medicare PPO Employer Group Medicare Advantage; Health Net Medicare; Humana Medicare Gold Plus; Magellan Health Services Medicare Advantage; United Healthcare AARP Medicare Complete Assure Plan; United Healthcare AARP Medicare Complete Secure Horizon; United Healthcare  AARP Medicare Complete Secure Horizon; United Healthcare AARP Medicare Complete Secure Horizons Plan 1; United Healthcare AARP Medicare Complete Secure Horizons Plan 2; United Healthcare Medicare Advantage PPO";;;;;;https://www.sutterhealth.org/find-doctor/dr-kathleen-l-eve
10191;0;Sutter Health ;1610 W Yosemite Ave, Ste 3, Manteca, CA 95337;0E+00;0E+00;1610 W Yosemite Ave;Ste 3;Manteca;CA;95337;0;(209) 665-4412;;"Aetna Health Fund PPO; Aetna Meritain Health PPO; Aetna Open Choice PPO; Alignment PPO; Anthem Blue Cross of California PPO; Blue Shield of California PPO; Cigna PPO; Cigna Global Health Advantage PPO; Cigna Network Open Access PPO; Cigna Open Access Plus PPO; Health Net PPO; Multiplan PPO; Pacific Health ALliance PPO; PHCS PPO; Sutter Health Aetna PPO; United Healthcare PPO";"Aetna Health Fund HMO; Aetna HMO; Aetna HMO Deductible Plans; Anthem Blue Cross of California Advantage HMO; Anthem Blue Cross HMO, Anthem Blue Cross Small Group HMO; Blue Shield of California Blue Shield Access HMO Plan; Cigna HMO; Cigna Network HMO; Cigna Network Open Acess HMO; Health Net HMO; Humana Medicare Gold Plus HMO; Sutter Health Plus HMO; United Healthcare HMO; Valley Health Plan HMO";;;"Alignment Health Plan My Choice Medicare Advantage PPO; Anthem Blue Cross of California Anthem Medicare Preferred PPO Medicare; Blue Shield of California Blue Shield Medicare PPO Employer Group Medicare Advantage; Health Net Medicare; Humana Medicare Gold Plus; Magellan Health Services Medicare Advantage; United Healthcare AARP Medicare Complete Assure Plan; United Healthcare AARP Medicare Complete Secure Horizon; United Healthcare  AARP Medicare Complete Secure Horizon; United Healthcare AARP Medicare Complete Secure Horizons Plan 1; United Healthcare AARP Medicare Complete Secure Horizons Plan 2; United Healthcare Medicare Advantage PPO";;;;;;https://www.sutterhealth.org/find-doctor/dr-mehrdad-amirhamzeh?is-physician=true&ps-services=service1553&medical-group=memorial-medical-center-modesto&lat=&lng=&location=
10192;0;Sutter Health;1234 E North St, Ste 105, Manteca, CA 95336;0E+00;0E+00;1234 E North St;Ste 105;Manteca;CA;95336;0;(209) 239-8086;;"Aetna Health Fund PPO; Aetna Meritain Health PPO; Aetna Open Choice PPO; Alignment PPO; Anthem Blue Cross of California PPO; Blue Shield of California PPO; Cigna PPO; Cigna Global Health Advantage PPO; Cigna Network Open Access PPO; Cigna Open Access Plus PPO; Health Net PPO; Multiplan PPO; Pacific Health ALliance PPO; PHCS PPO; Sutter Health Aetna PPO; United Healthcare PPO";"Aetna Health Fund HMO; Aetna HMO; Aetna HMO Deductible Plans; Anthem Blue Cross of California Advantage HMO; Anthem Blue Cross HMO, Anthem Blue Cross Small Group HMO; Blue Shield of California Blue Shield Access HMO Plan; Cigna HMO; Cigna Network HMO; Cigna Network Open Acess HMO; Health Net HMO; Humana Medicare Gold Plus HMO; Sutter Health Plus HMO; United Healthcare HMO; Valley Health Plan HMO";;;"Alignment Health Plan My Choice Medicare Advantage PPO; Anthem Blue Cross of California Anthem Medicare Preferred PPO Medicare; Blue Shield of California Blue Shield Medicare PPO Employer Group Medicare Advantage; Health Net Medicare; Humana Medicare Gold Plus; Magellan Health Services Medicare Advantage; United Healthcare AARP Medicare Complete Assure Plan; United Healthcare AARP Medicare Complete Secure Horizon; United Healthcare  AARP Medicare Complete Secure Horizon; United Healthcare AARP Medicare Complete Secure Horizons Plan 1; United Healthcare AARP Medicare Complete Secure Horizons Plan 2; United Healthcare Medicare Advantage PPO";;;;;;https://www.sutterhealth.org/find-doctor/dr-yongliang-shih
10193;0;Memorial Medical Center Same Day Surgery Center;1700 Coffee Rd, Modesto, CA 95355;0E+00;0E+00;1700 Coffee Rd;;Modesto;CA;95355;0;(209) 572-7063;Mon Closed, Tue Closed, Wed Closed, Thu Closed, Fri Closed, Sat Closed, Sun Closed;"Aetna Health Fund PPO; Aetna Meritain Health PPO; Aetna Open Choice PPO; Alignment PPO; Anthem Blue Cross of California PPO; Blue Shield of California PPO; Cigna PPO; Cigna Global Health Advantage PPO; Cigna Network Open Access PPO; Cigna Open Access Plus PPO; Health Net PPO; Multiplan PPO; Pacific Health ALliance PPO; PHCS PPO; Sutter Health Aetna PPO; United Healthcare PPO";"Aetna Health Fund HMO; Aetna HMO; Aetna HMO Deductible Plans; Anthem Blue Cross of California Advantage HMO; Anthem Blue Cross HMO, Anthem Blue Cross Small Group HMO; Blue Shield of California Blue Shield Access HMO Plan; Cigna HMO; Cigna Network HMO; Cigna Network Open Acess HMO; Health Net HMO; Humana Medicare Gold Plus HMO; Sutter Health Plus HMO; United Healthcare HMO; Valley Health Plan HMO";;;"Alignment Health Plan My Choice Medicare Advantage PPO; Anthem Blue Cross of California Anthem Medicare Preferred PPO Medicare; Blue Shield of California Blue Shield Medicare PPO Employer Group Medicare Advantage; Health Net Medicare; Humana Medicare Gold Plus; Magellan Health Services Medicare Advantage; United Healthcare AARP Medicare Complete Assure Plan; United Healthcare AARP Medicare Complete Secure Horizon; United Healthcare  AARP Medicare Complete Secure Horizon; United Healthcare AARP Medicare Complete Secure Horizons Plan 1; United Healthcare AARP Medicare Complete Secure Horizons Plan 2; United Healthcare Medicare Advantage PPO";;;Bariatric Surgery, Cancer Surgery, Endocrine Surgery, Gastrointestinal Surgery, Trauma Surgery;;;https://www.sutterhealth.org/find-location/facility/memorial-medical-center-same-day-surgery-center
10194;0;Central California Bariatric Surgery;1552 Coffee Rd, Ste 200, Modesto, CA 95355;0E+00;0E+00;1552 Coffee Rd;Ste 200;Modesto;CA;95355;0;(209) 248-7168;Mon 8:00 AM - 5:00 PM, Tue 8:00 AM - 5:00 PM, Wed 8:00 AM - 5:00 PM, Thu 8:00 AM - 5:00 PM, Fri 8:00 AM - 5:00 PM, Sat Closed, Sun Closed;"Alliance PPO; United Healthcare PPO";United Healthcare HMO;Medicaid insurance;Medicare;;;;;;;https://www.centralcaliforniasurgery.com/?utm_source=gmb_auth
10195;0;Medical Center - Modesto Hospital;1524 Mchenry Ave, Ste 515, Modesto, CA 95350;0E+00;0E+00;1524 Mchenry Ave;Ste 515;Modesto;CA;95350;0;(209) 491-5370;;"Aetna PPO; American Insurance Consultants PPO; America's Health Plan PPO; Beech Street PPO; Blue Cross MCS; Blue Cross Non MCS PPO; Blue Cross/Blue Shield OOA PPO; Blue Shield PPO; Choice Care PPO; Cigna PPO; Foundation for Medical Care PPO; Health Net PPO; Health Payors Organization PPO; Interplan PPO; Multiplan/BCE Emergis PPO; Pacific Health Alliance PPO; PacifiCare PPO; Preferred Health Network PPO; UFCW PPO";"Aetna HMO; Blue Cross HMO; Blue Shield HMO; Cigna HMO; Health Net HMO; Health Plan of San Joaquin HMO; PacifiCare HMO";"Health Net MediCal; Molina Healthcare MediCal";;Health Net Medicare;;;;;;https://www.dmc-modesto.com/find-a-doctor/detail/michael-rossini-1922199959
10196;0;First California Physician Partners - General Surgery;1144 Norman Dr, Ste 203B, Manteca, CA 95336;0E+00;0E+00;1144 Norman Dr;Ste 203B;Manteca;CA;95336;0;(209) 239-6008;;"Blue Cross CA Advantage PPO; Preferred Direct Access Plus; PHCS PPO Kaiser; First Health PPO; Blue Cross CA Pathway X PPO; Health Net CA PPO; Aetna Signature Administrators PPO; Cigna PPO; Blue Cross CA PPO; PHCS PPO; Blue Cross CA Select PPO; BCBS Blue Card PPO; Multiplan PPO; Blue Cross CA PPO Prudent Buyer Individual; UHC Options PPO; Blue Cross CA PPO; Health Net CA Individual; Health Net CA Family PPO";"Aetna HMO Deductible Plan CA only; Aetna HMO; UHC West SignatureValue Advantage HMO Value Network; Blue Shield CA Trio ACO HMO; UHC West SignatureValue HMO; Blue Shield CA Platinum Access+ HMO 25; Blue Shield CA Access Plus HMO; Blue Cross CA Select HMO; Health Net CA HMO Employer Group; Blue Shield CA Platinum Local Access + HMO 25; Blue Cross CA California Care Large Group HMO; Health Net CA HMO Whole Care Network; Blue Shield CA Local Access Plus HMO; Blue Shield CA 2017 I&F HMO - CoveredCA; Cigna HMO; BC CA California Care Small Group HMO; Blue Cross CA Select Plus HMO; UHC Navigate HMO";Medicaid insurance;;Medicare Managed Plans;Cash, checks, visa, MasterCard, Discover and American Express are accepted;;Their Areas of Expertise Include:, General, Peripheral, Robotic, Minimally Invasive, Trauma;;;https://fcppcentralvalley.com/specialties/general-surgeons/?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link
10197;0;First California Physician Partners;1541 Florida Ave, Ste 200, Modesto, CA 95350;0E+00;0E+00;1541 Florida Ave;Ste 200;Modesto;CA;95350;0;(209) 577-3388;Mon 8:00 AM - 5:00 PM, Tue 8:00 AM - 5:00 PM, Wed 8:00 AM - 5:00 PM, Thu 8:00 AM - 5:00 PM, Fri 8:00 AM - 5:00 PM, Sat Closed, Sun Closed;"Blue Cross CA Advantage PPO; Preferred Direct Access Plus; PHCS PPO Kaiser; First Health PPO; Blue Cross CA Pathway X PPO; Health Net CA PPO; Aetna Signature Administrators PPO; Cigna PPO; Blue Cross CA PPO; PHCS PPO; Blue Cross CA Select PPO; BCBS Blue Card PPO; Multiplan PPO; Blue Cross CA PPO Prudent Buyer Individual; UHC Options PPO; Blue Cross CA PPO; Health Net CA Individual PPO; Health Net CA Family PPO";"Aetna HMO Deductible Plan CA; Aetna HMO; UHC West SignatureValue Advantage HMO Value Network; Blue Shield CA Trio ACO HMO; UHC West SignatureValue HMO; Blue Shield CA Platinum Access+ HMO 25; Blue Shield CA Access Plus HMO; Blue Cross CA Select HMO; Health Net CA HMO Employer Group; Blue Shield CA Platinum Local Access + HMO 25; Blue Cross CA California Care Large Group HMO; Health Net CA HMO Whole Care Network; Blue Shield CA Local Access Plus HMO; Blue Shield HMO - CoveredCA; Cigna HMO; BC CA California Care Small Group HMO; Blue Cross CA Select Plus HMO; UHC Navigate HMO";Medicaid insurances accepted;;Medicare Managed Plans;Yes, cash, checks, visa, , MasterCard, Discover and American Express are accepted;;;;;https://fcppcentralvalley.com/providers/?specialty=general-surgery
